Date,Rice_Type,Avg_Price_PKR,Demand_Tons,Supply_Tons,Rainfall_mm,Temp_C,Fertilizer_Cost_PKR,Fuel_Price_PKR,Export_Index,Harvest_Season,Market_Demand_Score
2022-04-30,Basmati,4308.202750333012,1029.740619609773,1106.3705365240428,55.33704593546586,30.32562489039666,6368.677345334391,253.66832028905978,0.3767058610408145,0,4.0
2022-04-30,IRRI,4530.431556226921,1217.7354052580245,1237.858634332141,76.75161631734991,31.578042734775682,4767.93002834944,294.74123668234546,0.5728320865185161,0,4.0
2022-04-30,Hybrid,4351.361233088806,1330.950977212174,1436.351489952785,56.5926244656934,22.361281559999075,5305.197913957945,271.14480069965447,0.42924814652454024,0,4.0
2022-05-31,Basmati,4443.477856362319,968.3877048283402,1121.1647511347494,118.37568579110075,30.97195958072303,4717.300720218559,303.7106541818548,0.6107887826146154,0,4.0
2022-05-31,IRRI,4510.512866917712,1208.9725422279632,1290.9484131463587,19.137045419334562,27.10796630437704,5407.705740996587,314.59172413316014,0.5995448132682384,0,4.0
2022-05-31,Hybrid,4319.998390298727,1035.7463612121296,1061.5413754241495,15.267370893060562,24.751464505317976,5114.89432096127,266.06813732595555,0.3305969168359141,0,4.0
2022-06-30,Basmati,4770.048252106458,1119.1961274614684,1150.7209070981812,134.5148136939638,23.44420742190956,5811.278473925637,291.03968269896615,0.8876650318360244,0,5.0
2022-06-30,IRRI,4271.192944390974,1240.9646405367303,1330.4239277929482,145.42056499130533,37.579128266091644,6542.6801773731995,275.79028270449396,0.3196213111730461,0,3.0
2022-06-30,Hybrid,4387.782119419192,966.9699250392196,943.4287067964115,83.51443395208946,32.2890284104582,5199.94773415071,326.94929331919366,0.3309306239902664,0,4.0
2022-07-31,Basmati,4334.8524922853485,902.8603527599331,981.4757974056298,76.14155680266825,26.363375183471444,4787.092061848009,311.0620042441633,0.40204138726817906,0,4.0
2022-07-31,IRRI,4294.5652706739365,1343.581237833615,1379.1708474131021,72.17101527822263,31.586609785928545,4629.558842056067,283.66042781939205,0.294090273857282,0,4.0
2022-07-31,Hybrid,4510.219182043267,886.3258575625257,892.3336237537239,38.19609821456458,34.267049000030724,6400.569649724216,309.5638740607844,0.5301033319851108,0,4.0
2022-08-31,Basmati,4581.350619972816,981.4689318740088,1051.5709444318397,139.4293716371739,36.95114934017913,6912.567276666281,262.4297223485545,0.7116072326425509,0,4.0
2022-08-31,IRRI,4329.601744177764,1164.8507939251615,1216.1321362672418,86.17096697698679,37.1529179816489,4849.4309415657235,329.52673118598904,0.34113912403342117,0,4.0
2022-08-31,Hybrid,4669.008259781724,1243.1939682049137,1333.8833035711898,122.18620803470732,33.9735499725316,5807.663561922798,285.88304841235026,0.8140403785691757,1,4.0
2022-09-30,Basmati,4596.251694159424,898.7901222538391,962.7668404431421,65.87023628553277,28.784999729648337,5656.699464174017,280.1377874164142,0.7233265661233759,0,4.0
2022-09-30,IRRI,4510.473460971886,1190.4342750027968,1324.6092143613803,134.93618599118528,28.910041984717807,5858.882152784971,340.6472110964547,0.6369665971397944,0,4.0
2022-09-30,Hybrid,4680.48307157868,1053.480925166366,1134.117358550085,20.89081089950809,36.29245340686533,6050.181889821284,303.34610919763213,0.8257248081356703,1,4.0
2022-10-31,Basmati,4490.652712347094,1102.9544932900196,1178.9892605882335,46.75831016933223,26.472804516660382,6359.865731431692,253.35324347357795,0.5989227794099216,0,4.0
2022-10-31,IRRI,4292.85234170161,1318.7195942704745,1372.1438475118855,51.31226230738612,36.78263148409623,4776.579342388018,334.6452291734518,0.2892420636323877,1,3.0
2022-10-31,Hybrid,4506.425753638225,1209.8389077844363,1358.1762212328028,22.487614102316066,26.126525114187547,6305.631420982666,322.00365365460743,0.6488033430197081,0,4.0
2022-11-30,Basmati,4641.389588425947,950.3652381914435,903.0141845368449,37.769858836042914,28.222527883070548,4953.994292003565,340.84505613336285,0.6083742563362844,1,4.0
2022-11-30,IRRI,4490.840281172137,1388.9398198604456,1546.2744015262665,142.0925009417723,24.760325256089445,5965.574580041994,300.5888678884466,0.6280179648042534,1,4.0
2022-11-30,Hybrid,4407.247676398821,900.4859660314708,1065.7268963539893,104.49762358153384,38.60498886119132,6268.096585783496,265.2539042914261,0.6034018521167692,0,4.0
2022-12-31,Basmati,4157.132466972528,873.2397549881525,1033.182648583554,110.46663534370842,38.81860626584226,6813.9212822669415,295.08393714041324,0.2792666320885287,1,3.0
2022-12-31,IRRI,4729.214443428459,1445.803645010125,1397.5050393835663,88.69131536173938,29.182048669662343,4636.904097055079,283.5197241645901,0.7619974140186079,0,5.0
2022-12-31,Hybrid,4508.145091423192,1095.0090976023396,1097.447618438817,137.97834246191408,28.234227898587303,5367.383004740569,323.75012481097485,0.516552558622865,0,4.0
2023-01-31,Basmati,4791.928827316662,1224.3747554789488,1186.3552040755383,21.128553056969977,25.17496575711202,5745.919431848699,291.8925449504548,0.84039213074767,0,5.0
2023-01-31,IRRI,4769.060158757024,1425.3039732043405,1438.945606404843,94.83964318792955,22.235700218590004,6158.843430041777,267.80359668697514,0.8727492222286186,0,5.0
2023-01-31,Hybrid,4200.3649817680125,871.6989709786615,957.9734844583595,12.802450211796579,39.94373653322705,5755.487525828106,309.53850173200436,0.24695353417189925,0,3.0
2023-02-28,Basmati,4422.857696835187,977.8796587609222,1060.1427988287385,134.70814341610705,25.69251352867613,4976.719301659166,253.6549667848095,0.5304468615769995,0,4.0
2023-02-28,IRRI,4406.4304989586635,1176.762001740407,1260.2129201481998,116.32914250425159,30.159199025464495,5810.97567331895,294.0762746938228,0.4805341426127282,0,4.0
2023-02-28,Hybrid,4259.555924537831,891.7252579110815,1034.7966239971208,27.28921957429067,37.51214117824331,6865.288655334081,287.3309316279753,0.38952127120048763,0,3.0
2023-03-31,Basmati,4254.673205287567,925.2389610786204,939.5847942510363,3.807953349051729,24.810746752591427,6289.930572118494,315.8923941910151,0.21896719475243845,0,3.0
2023-03-31,IRRI,4279.130925170816,1219.2355750026265,1325.0422788192077,100.78391153980927,22.354789679578555,4760.271454961435,329.99160853731894,0.3249812634380335,0,3.0
2023-03-31,Hybrid,4723.660710202743,1357.0995109274743,1359.7282844949416,14.916208913901773,26.377099437990175,6305.667329639148,335.56964681062857,0.7811539051968941,0,5.0
2023-04-30,Basmati,4289.646503033297,1011.8179050968549,1005.4117551400644,30.747644312373147,27.27665914469824,6740.839546302799,251.3001923510736,0.2598559715981277,0,4.0
2023-04-30,IRRI,4409.739575681056,1327.2150235147412,1302.2024076856053,63.21368258887469,38.068090799385544,6543.6089043461025,284.1817351697876,0.3815964034019047,0,4.0
2023-04-30,Hybrid,4449.24338867535,1089.8126573863622,1143.018911017529,40.20954612343144,33.23468034128442,5523.529130478101,305.204718085198,0.5052885703947216,0,4.0
2023-05-31,Basmati,4636.269228380891,1086.445432838554,1226.6558170365827,114.54086912396413,24.522037163796146,6671.169939744782,298.74311982495135,0.8261865588258639,0,4.0
2023-05-31,IRRI,4368.0658939324385,1324.828895084152,1366.3038075161214,3.3703962480176095,26.836192468929028,5854.085536652167,313.34782198261473,0.38052137980324163,0,4.0
2023-05-31,Hybrid,4143.2700358253205,864.9911633045292,972.1164114911109,147.66032710553282,31.462423281448345,4929.198214620758,277.2307326519369,0.21287347358322672,0,3.0
2023-06-30,Basmati,4136.643789793748,929.8867195402394,1045.646608812989,83.126700377369,33.725566990333554,6574.354509268004,270.64212717606034,0.20769708006093635,0,3.0
2023-06-30,IRRI,4537.423540113406,1297.2826674482412,1246.8121027870286,90.07752906504801,33.970660141832596,4938.428196558624,341.441194592496,0.4931393674244512,0,4.0
2023-06-30,Hybrid,4592.540333274986,1113.3585086500052,1094.434432810846,7.044895016258257,24.99310063760943,6345.084041065926,258.2798667925126,0.6222064766264717,0,4.0
2023-07-31,Basmati,4527.3484822196215,1243.407026354389,1286.8401565331471,43.30406051560498,28.402108896369086,6297.614762960614,279.7121715623175,0.5964832482078279,0,4.0
2023-07-31,IRRI,4315.519555662473,1167.290206080353,1251.495588992364,140.5244608987137,35.1862977497845,5037.350946476892,253.11831350612846,0.38358483100987756,0,4.0
2023-07-31,Hybrid,4273.79598427102,1045.476584506494,1093.6249583037252,74.45493708018545,32.74317128050401,5335.609727042402,327.0912203745822,0.27461877719364025,0,3.0
2023-08-31,Basmati,4605.516367312009,1074.0026670229474,1187.4951289904698,74.32369743092977,34.39124313569925,5587.068346509365,274.64020332391067,0.7733716223719398,0,4.0
2023-08-31,IRRI,4714.17307407231,1210.2475916145377,1257.099684781003,40.8217705844944,32.624152003643566,5402.434742350067,259.15820733266344,0.84211950282357,0,5.0
2023-08-31,Hybrid,4537.386192308567,1138.4916363366372,1252.093211351436,81.28514210675372,37.71302504577535,6330.562216023903,330.65611478614494,0.661148356697502,1,4.0
2023-09-30,Basmati,4740.264447876101,1145.9202875642145,1210.1027105422902,37.45020132887789,30.809649345576528,5053.0236045490055,348.7668007996647,0.8608415377806293,0,5.0
2023-09-30,IRRI,4746.240850567912,1326.456990833055,1411.5504050592604,5.0918967878698265,34.55356481044312,5243.372518431377,342.439619537653,0.8797407716157575,0,5.0
2023-09-30,Hybrid,4136.914344682637,832.6461848874103,972.351050887476,129.30639764839702,37.201889173631265,5297.751183108139,332.89154741506775,0.22590534430084486,1,3.0
2023-10-31,Basmati,4622.838254514041,1088.928607304633,1120.5590609642427,18.08503286659182,23.385157629325764,6240.72193969535,283.98749637680663,0.7073367400701329,0,4.0
2023-10-31,IRRI,4656.852174580958,1166.7603579395004,1286.4973779105799,80.92369385630059,36.23301696710134,5296.881257330175,312.5891376437009,0.8201844237653311,1,4.0
2023-10-31,Hybrid,4447.951796319319,985.7045564516051,1106.9039519075802,3.660117233480703,37.661779730216736,4553.173527125968,337.4701672684199,0.5702559938190483,0,4.0
2023-11-30,Basmati,4697.052016863502,846.4252620484029,844.4859835714888,71.98134304558633,33.29509833793066,6684.192785465847,348.4083469199295,0.7377913897051627,1,4.0
2023-11-30,IRRI,4354.357050395625,1216.81949591807,1283.7482902820304,110.63734523833372,26.29798862382944,4776.185282828486,285.46221576407765,0.40106729415785725,1,4.0
2023-11-30,Hybrid,4388.730995694787,1063.5306143826242,1148.9245718945724,6.313978445454282,22.32173082520145,6969.305974340079,292.77731337358625,0.46902865301177715,0,4.0
2023-12-31,Basmati,4605.245908113339,996.5880894986603,1151.5761529032575,142.4941775925338,36.15421025947994,4723.527505780648,291.7580775784928,0.8153828152935152,1,4.0
2023-12-31,IRRI,4681.3430386734435,1538.6266295207076,1688.0843990864146,92.01170838160616,25.006611029657353,6977.921565342442,273.1671701383443,0.8599122418945879,0,4.0
2023-12-31,Hybrid,4238.930441689755,1040.8420778603472,1165.67355974622,76.9032766524763,26.152056610919658,4941.320080013771,272.04862090701755,0.3305067835009782,0,3.0
2024-01-31,Basmati,4827.362923440314,947.508694907498,940.5654648537936,8.676401484509455,39.4438473425346,6709.464712408564,342.77522831952126,0.8964354758525046,0,5.0
2024-01-31,IRRI,4387.60668373213,1246.4302708925798,1243.390219413841,113.73577135561369,34.52837112496826,4884.7397658496375,331.5833124990618,0.3571084002856625,0,4.0
2024-01-31,Hybrid,4310.824667154632,1107.1183988305472,1229.087079571072,88.94099022625548,32.4415517410806,4728.717093494387,337.746086263038,0.3859200298120943,0,3.0
2024-02-29,Basmati,4260.738600279094,1037.3952156550122,1193.6488299491757,82.6286055913709,23.565761678405384,5521.133032676747,287.26885170123137,0.38182764863222834,0,3.0
2024-02-29,IRRI,4705.547470345336,1051.4551087398531,1060.375333109907,12.15693238614719,25.963297635096605,6208.14690914899,257.61308594903,0.795844839834138,0,5.0
2024-02-29,Hybrid,4529.174255800967,1109.1527196254804,1158.960348625913,88.86116769892764,36.844257386652686,5369.523019755483,317.80161525590637,0.5960123747970537,0,4.0
2024-03-31,Basmati,4557.679437469237,1050.891149720291,1167.6862269543692,119.61390324103921,33.85213302385166,6626.454322735604,336.72942009598023,0.6958540837005243,0,4.0
2024-03-31,IRRI,4677.238233559426,1315.2600501774314,1392.9999576519065,102.02111576404506,33.135004807873315,6381.791598894103,265.86051052930736,0.8166095314392499,0,4.0
2024-03-31,Hybrid,4672.720650082856,1080.0959340246611,1140.320237211356,50.26782813887129,35.38314861324894,4901.899740120771,331.7967024119062,0.7824939245704192,0,4.0
2024-04-30,Basmati,4257.707981419772,1009.8740741554562,1176.6479543159767,43.055719976236915,33.10468453076336,6952.965445068559,313.1813527016668,0.38186250674491184,0,3.0
2024-04-30,IRRI,4789.66574356705,1556.4605599620531,1557.7812094134067,116.97680927267155,23.92565149888525,6402.56975625507,304.126657867611,0.8740944027012962,0,5.0
2024-04-30,Hybrid,4272.232438397946,1218.408612222379,1245.0436904171263,139.80421582650263,23.845175103832226,6843.071218091128,318.78857223008134,0.24748594137362034,0,3.0
2024-05-31,Basmati,4253.095804093679,958.3234285808294,984.0536772592446,10.102590220315754,32.47906828317292,5364.707642382392,312.09155177674774,0.232019423668759,0,3.0
2024-05-31,IRRI,4585.3960565382085,1368.354846548552,1513.1503075143455,3.6880374688202266,22.39822392752195,5309.025547873853,298.86431904046657,0.7392851924654553,0,4.0
2024-05-31,Hybrid,4245.46387450239,1028.288558410542,1135.8628033618231,41.04399994224988,39.9482410028388,5565.453255589932,295.13870243296753,0.3145366748341684,0,3.0
2024-06-30,Basmati,4363.126791944923,1108.4478633647636,1160.1121585594574,33.11544191831406,23.48285882108517,6201.248255186782,315.45112142811354,0.3912816688987465,0,4.0
2024-06-30,IRRI,4759.056714815864,1432.6110540108748,1484.874515097092,62.95909753891834,33.49346705795354,5493.985994906986,277.421520234867,0.8887843535718798,0,5.0
2024-06-30,Hybrid,4369.823638723312,1125.0197235575547,1237.7831533136937,34.493190883662926,25.8358846724515,4577.835207211278,315.1666825375885,0.4579684406066328,0,4.0
2024-07-31,Basmati,4602.473343664426,1140.5273680058199,1249.9488872007369,145.22901418720826,25.33945928265618,6671.557919889026,327.65968527917414,0.7396452912508364,0,4.0
